iau_id1,countrycode,latitude,longitude
IAU-000789-1,IRN,34.6338674,50.8823032
IAU-000844-1,IRN,36.5564973,52.0245207
IAU-000845-1,IRN,35.7595726,51.2602973
IAU-000881-1,IRN,35.768276,51.3925806
IAU-000936-1,IRN,35.7031972,51.4095662
IAU-001045-1,IRN,34.0796352,49.6774208
IAU-001046-1,IRN,34.0854413,49.6411496
IAU-001047-1,IRN,34.1005317,49.7116012
IAU-001051-1,IRN,38.1960892,48.2885209
IAU-001098-1,IRN,32.6573684,51.675688
IAU-001354-1,IRN,36.5311841,52.6780647
IAU-001453-1,IRN,34.5562745,50.8160816
IAU-001454-1,IRN,35.7516792,51.3941985
IAU-001676-1,IRN,32.8576513,59.2282515
IAU-001803-1,IRN,34.7921752,48.4883521
IAU-001849-1,IRN,28.9795018,50.8341335
IAU-003521-1,IRN,46.8620133,-71.4195015
IAU-003522-1,IRN,35.7493626,51.3341846
IAU-003523-1,IRN,37.1936167,49.6409693
IAU-003524-1,IRN,33.646372,46.3802071
IAU-003526-1,IRN,36.4027286,52.3443749
IAU-003527-1,IRN,35.7481791,51.3812169
IAU-003528-1,IRN,32.6299711,51.6583195
IAU-003529-1,IRN,35.7627046,51.4127853
IAU-003530-1,IRN,38.07343,46.2433792
IAU-003531-1,IRN,38.0560344,46.3253949
IAU-003532-1,IRN,35.5902841,53.4312494
IAU-003534-003533-1,IRN,35.777386,51.4334926
IAU-003534-1,IRN,33.4896282,52.2812618
IAU-003535-1,IRN,36.3217029,50.0070913
IAU-003536-1,IRN,36.6996471,52.6462004
IAU-003537-1,IRN,35.705271,51.3929728
IAU-003538-1,IRN,32.6128887,51.6616872
IAU-003539-1,IRN,36.2822198,59.536874
IAU-003540-1,IRN,28.9297751,53.6324832
IAU-003541-1,IRN,36.393151,54.9404122
IAU-003542-1,IRN,35.5514343,51.3473357
IAU-003543-1,IRN,30.2519643,57.1054822
IAU-003544-1,IRN,38.0633969,46.329399
IAU-003545-1,IRN,35.7037533,51.4266929
IAU-003546-1,IRN,35.7234574,51.383975
IAU-003547-1,IRN,35.7022192,51.3957307
IAU-003548-1,IRN,31.8356776,54.3590816
IAU-004518-1,IRN,35.7022775,51.4007549
IAU-006261-1,IRN,35.7250033,51.4224595
IAU-006327-1,IRN,36.3099776,59.5296375
IAU-006705-1,IRN,34.3620388,58.7126199
IAU-006716-1,IRN,36.8430106,54.4396498
IAU-006717-1,IRN,36.837513,54.3552558
IAU-006853-1,IRN,37.1775507,49.550846
IAU-006951-1,IRN,34.7898134,48.4881489
IAU-007566-1,IRN,27.2693934,56.438541
IAU-007567-1,IRN,27.1817038,56.2996735
IAU-007727-1,IRN,33.6656309,46.3882676
IAU-007741-1,IRN,36.2949894,59.5928662
IAU-007742-1,IRN,35.768954,51.3838094
IAU-008325-1,IRN,36.7051729,48.5060676
IAU-009610-2,IRN,35.7423608,51.5023318
IAU-009635-1,IRN,32.7177061,51.5285309
IAU-009749-1,IRN,28.5132149,53.6125918
IAU-010159-1,IRN,34.0141636,51.4056687
IAU-010292-1,IRN,30.2438771,57.1070214
IAU-010293-1,IRN,34.3443375,47.0985578
IAU-010327-1,IRN,36.3558113,59.4895428
IAU-010623-1,IRN,35.2842091,47.0014795
IAU-011036-1,IRN,33.4796455,48.4217993
IAU-011037-1,IRN,33.4828738,48.4089784
IAU-011490-1,IRN,36.7332355,53.093263
IAU-011491-1,IRN,36.5366689,52.6862592
IAU-011998-1,IRN,34.6078066,50.8462769
IAU-013407-1,IRN,35.8012314,51.5028533
IAU-013447-1,IRN,28.9084376,50.8215586
IAU-013454-1,IRN,31.2271282,48.6526985
IAU-013819-1,IRN,36.28003,49.9898979
IAU-013831-1,IRN,34.6517968,50.8908616
IAU-013877-1,IRN,30.3668968,55.936821
IAU-013880-1,IRN,43.0117062,-81.2572181
IAU-013922-1,IRN,36.2887123,59.6174812
IAU-013923-1,IRN,34.3880178,47.1087916
IAU-014176-1,IRN,36.2124204,57.6777805
IAU-014182-1,IRN,36.3412743,59.5293824
IAU-014191-1,IRN,37.9284277,46.144891
IAU-015154-1,IRN,35.6099696,53.451997
IAU-015216-1,IRN,35.7990628,51.3946864
IAU-015217-2,IRN,35.8001144,51.3980673
IAU-015218-2,IRN,31.3099968,48.659151
IAU-015219-1,IRN,35.6889447,51.4331328
IAU-015220-1,IRN,35.7800999,51.4917151
IAU-015221-1,IRN,31.8427464,54.3391177
IAU-015224-1,IRN,32.3526374,50.826054
IAU-015225-1,IRN,32.3259163,50.8690736
IAU-015226-1,IRN,36.3994768,54.9440797
IAU-015289-1,IRN,35.7035815,51.3517227
IAU-015295-1,IRN,32.4756906,51.7687041
IAU-015345-1,IRN,29.6459731,52.4940247
IAU-015346-1,IRN,29.6299262,52.5236912
IAU-015347-1,IRN,29.5816378,52.5790868
IAU-015464-1,IRN,29.4594668,60.8524125
IAU-016058-1,IRN,36.6505132,51.4422789
IAU-016157-1,IRN,37.8141037,45.9534153
IAU-016158-1,IRN,36.3026319,57.6806846
IAU-016832-1,IRN,35.7815065,51.4134611
IAU-020014-1,IRN,35.7017251,51.4145954
IAU-020022-1,IRN,35.7032479,51.4065308
IAU-020041-1,IRN,32.8461767,59.2892411
IAU-020210-1,IRN,34.0136234,51.3661359
IAU-020217-1,IRN,35.2784285,46.9938723
IAU-020313-1,IRN,38.2105616,48.2952244
IAU-020443-1,IRN,34.6012088,50.8256574
IAU-020492-1,IRN,35.8008111,51.4003056
IAU-020658-1,IRN,31.0363213,61.4891551
IAU-020776-1,IRN,37.5287415,45.0468558
IAU-020777-1,IRN,37.5388516,45.0817832
IAU-020778-1,IRN,37.5020729,45.0145275
IAU-021676-1,IRN,30.6499739,51.5947391
IAU-021677-1,IRN,30.6777717,51.5884129
IAU-021769-1,IRN,31.0258997,61.4952659
IAU-021776-1,IRN,29.447918,60.8507596
IAU-021786-2,IRN,36.6861636,48.3999101
IAU-021787-1,IRN,36.7031193,48.5120956
IAU-022357-1,IRN,34.631663,50.8681691
IAU-022915-1,IRN,36.0450083,50.5152977
IAU-022916-1,IRN,30.3872192,55.923385
IAU-022917-1,IRN,35.5440131,51.3594077
IAU-022918-1,IRN,35.7449493,51.1690636
IAU-022958-1,IRN,36.5611415,52.6805769
IAU-023543-1,IRN,34.2642189,48.8498623
IAU-024070-1,IRN,32.4844927,51.4026124
IAU-024649-1,IRN,31.8301834,54.3726382
IAU-025106-1,IRN,36.0536614,50.53727
IAU-025135-1,IRN,35.7545865,51.4058377
IAU-025803-1,IRN,38.0711653,46.2948273
IAU-026079-1,IRN,25.3303411,60.6327628
IAU-026080-1,IRN,32.5492175,51.6691947
IAU-026082-1,IRN,35.342111,52.078473
IAU-026083-1,IRN,35.7143212,51.4059695
IAU-026084-1,IRN,34.6379666,50.9202975
IAU-026085-1,IRN,32.6726117,51.6413931
IAU-026087-1,IRN,31.8579457,54.3622597
IAU-026088-1,IRN,31.5964941,48.8837636
IAU-026089-1,IRN,32.2041647,53.9891359
IAU-026091-1,IRN,32.8619392,59.1944
IAU-026092-1,IRN,37.3647514,46.0515233
IAU-026094-1,IRN,25.3104345,60.6271703
IAU-026097-1,IRN,37.0448924,57.5006386
IAU-026100-1,IRN,30.8982376,52.7026927
IAU-026102-1,IRN,33.2057885,50.3506857
IAU-026103-1,IRN,38.0706813,46.2683989
IAU-026104-1,IRN,43.6609086,-79.3959518
IAU-026108-1,IRN,28.7605701,54.5619665
IAU-026109-1,IRN,28.8883681,52.5516701
IAU-026110-1,IRN,35.2285348,52.3480699
IAU-026111-1,IRN,36.8431468,54.441026
IAU-026112-1,IRN,33.4817734,50.2736521
IAU-026113-1,IRN,34.3429644,58.6744303
IAU-026115-1,IRN,37.2628327,55.1862267
IAU-026116-1,IRN,43.8576361,-79.0240453
IAU-026117-1,IRN,29.6251283,52.5593092
IAU-026118-1,IRN,35.7557597,50.0605046
IAU-026119-1,IRN,35.2674841,58.473498
IAU-026121-1,IRN,33.8888629,50.4307474
IAU-026122-1,IRN,31.9770628,51.8125354
IAU-026134-1,IRN,35.6968141,51.3498186
IAU-026136-1,IRN,28.5358633,53.6318217
IAU-026137-1,IRN,28.6017798,57.8293276
IAU-026139-1,IRN,32.4308253,48.3654585
IAU-026140-1,IRN,34.3251255,47.0964263
IAU-026142-1,IRN,30.4018802,48.2038665
IAU-026143-1,IRN,37.4756329,57.339398
IAU-026144-1,IRN,27.3438377,53.1822575
IAU-026147-1,IRN,37.3777877,46.2734643
IAU-026149-1,IRN,32.6542705,51.6295129
IAU-026150-1,IRN,34.7071237,50.8679109
IAU-026151-1,IRN,36.189022,57.6929642
IAU-026152-1,IRN,27.3785067,62.3253483
IAU-026153-1,IRN,36.6608792,53.0712564
IAU-026154-1,IRN,34.7841713,48.1299657
IAU-026155-1,IRN,31.561844,48.1964207
IAU-026156-1,IRN,29.4142279,55.6986142
IAU-026157-1,IRN,34.6775112,50.0536955
IAU-026160-1,IRN,35.34743,59.22843
IAU-026161-1,IRN,35.2370222,60.6201034
IAU-026168-1,IRN,30.0470295,57.2482782
IAU-026169-1,IRN,32.2941183,53.9937615
IAU-026170-1,IRN,33.8276577,48.7947786
IAU-026171-1,IRN,37.4357669,57.296687
IAU-026174-1,IRN,36.2546272,58.7926447
IAU-026175-1,IRN,29.6279204,51.6625884
IAU-026177-1,IRN,35.7801623,51.4059473
IAU-026178-1,IRN,30.5701223,50.2482693
IAU-026182-1,IRN,33.716096,59.2041042
IAU-026183-1,IRN,37.0703242,58.5374209
IAU-026184-1,IRN,27.2031835,60.6127807
IAU-026223-1,IRN,30.3346052,48.3109436
IAU-026224-1,IRN,37.0788902,57.5129044
IAU-026225-1,IRN,35.8425953,51.0072771
IAU-026227-1,IRN,27.2032183,60.6785212
IAU-026228-1,IRN,27.6845354,54.1441249
IAU-026231-1,IRN,28.6922311,57.75313
IAU-026232-1,IRN,37.3434095,46.2765283
IAU-026233-1,IRN,35.2811908,59.2197565
IAU-026234-1,IRN,37.4513597,57.3208064
IAU-026239-1,IRN,34.5720748,50.8143348
IAU-026241-1,IRN,29.090611,58.318579
IAU-026242-1,IRN,32.3947774,48.3734648
IAU-026243-1,IRN,30.5897281,50.2346723
IAU-026244-1,IRN,37.6194225,48.5305666
IAU-026247-1,IRN,27.6533015,54.2905407
IAU-026248-1,IRN,36.3333564,59.476651
IAU-026253-1,IRN,29.8080146,52.4395536
IAU-026255-1,IRN,35.8425953,51.0072771
IAU-026257-1,IRN,36.6335011,53.0740298
IAU-026258-1,IRN,35.7587918,51.4006824
IAU-026259-1,IRN,37.2473399,49.9192261
IAU-026282-1,IRN,37.2357251,49.5786952
IAU-026300-1,IRN,32.5392703,51.6675478
IAU-026327-1,IRN,34.5458855,50.7953275
IAU-026328-1,IRN,29.6058498,52.4556236
IAU-026329-1,IRN,43.6609086,-79.3959518
IAU-026331-1,IRN,36.4555174,52.3514903
IAU-026345-1,IRN,35.7747692,51.4106185
IAU-026488-1,IRN,34.3343601,47.0889473
IAU-026489-1,IRN,31.2952288,48.6022475
IAU-026491-1,IRN,35.2768326,58.4794146
IAU-026503-1,IRN,32.6526578,51.6956642
IAU-026504-1,IRN,31.2951977,48.6004622
IAU-026505-1,IRN,37.2482458,49.5879331
IAU-027533-1,IRN,35.7001918,51.3704922
IAU-000762-1,IRQ,33.4019798,43.2606129
IAU-000777-1,IRQ,33.3672904,44.4035716
IAU-000778-1,IRQ,33.3121039,44.4469538
IAU-000787-1,IRQ,33.3150552,44.4283774
IAU-000790-1,IRQ,31.3375263,45.2897761
IAU-000791-1,IRQ,33.2793713,44.3781099
IAU-000794-1,IRQ,32.0038821,44.8806202
IAU-000797-1,IRQ,33.3643345,44.4071115
IAU-000920-1,IRQ,35.5727753,45.3534772
IAU-009814-1,IRQ,30.5204623,47.8415249
IAU-009816-1,IRQ,32.0205692,44.3751184
IAU-009818-1,IRQ,36.3765344,43.1459884
IAU-009827-2,IRQ,32.3941029,44.3987876
IAU-010140-1,IRQ,32.6091071,44.0025192
IAU-010396-1,IRQ,35.3950695,44.3402757
IAU-011947-1,IRQ,31.8163145,47.174862
IAU-016475-1,IRQ,33.366286,44.3598952
IAU-016631-1,IRQ,43.6609086,-79.3959518
IAU-020028-1,IRQ,33.2711655,44.3779931
IAU-020136-1,IRQ,43.7734535,-79.5018684
IAU-020218-1,IRQ,36.1812328,44.0069114
IAU-020596-1,IRQ,33.3121039,44.4469538
IAU-021147-1,IRQ,32.4995127,45.8385682
IAU-021788-1,IRQ,36.1588706,44.0136871
IAU-021789-1,IRQ,36.0958897,44.657257
IAU-021790-1,IRQ,35.5369946,45.4687583
IAU-021791-1,IRQ,36.1513446,44.0183094
IAU-021792-1,IRQ,35.5764104,45.3599096
IAU-021793-1,IRQ,36.8619309,42.9872504
IAU-024008-1,IRQ,30.5444593,47.7889315
IAU-024900-1,IRQ,37.1135866,42.6734908
IAU-026642-1,IRQ,33.3941499,44.3082036
IAU-027071-1,IRQ,36.64848,44.536949
IAU-027299-1,IRQ,33.311686,44.355905
IAU-027305-1,IRQ,33.3421119,44.3741432
IAU-027308-1,IRQ,32.3060143,44.6776736
IAU-027309-1,IRQ,36.3297158,43.1510403
IAU-027310-1,IRQ,31.7229502,46.1038808
IAU-027311-1,IRQ,33.2752252,44.3545281
IAU-027312-1,IRQ,32.0114138,44.3615229
IAU-027316-1,IRQ,32.0106646,44.3265272
IAU-027317-1,IRQ,34.1998296,43.8876142
IAU-027318-1,IRQ,36.3846032,42.4526773
IAU-027319-1,IRQ,36.3767598,43.1502038
IAU-027320-1,IRQ,30.4549632,47.7741455
IAU-027321-1,IRQ,33.319451,44.3663871
IAU-027322-1,IRQ,30.5658304,47.7496253
IAU-027324-1,IRQ,33.312763,44.4278091
IAU-027325-1,IRQ,33.2588693,44.4055463
IAU-027326-1,IRQ,32.0684617,44.2901682
IAU-027327-1,IRQ,33.2612526,44.4130736
IAU-027328-1,IRQ,33.337643,44.3397675
IAU-027329-1,IRQ,33.3007131,44.4358618
IAU-027330-1,IRQ,33.2693746,44.3599551
IAU-027333-1,IRQ,32.6413772,43.994524
IAU-027334-1,IRQ,33.4308844,43.3373116
IAU-027337-1,IRQ,33.3410313,44.3348116
IAU-027339-1,IRQ,33.3586307,44.4146803
IAU-027341-1,IRQ,32.3938648,44.3980875
IAU-027343-1,IRQ,33.3350157,44.3691445
IAU-027345-1,IRQ,33.3033269,44.355433
IAU-027348-1,IRQ,33.311686,44.355905
IAU-027349-1,IRQ,36.8609878,42.8970644
IAU-027354-1,IRQ,34.0099088,44.1510701
IAU-027355-1,IRQ,35.4824056,44.4657084
IAU-027356-1,IRQ,35.5137523,44.805349
IAU-027357-1,IRQ,36.8602905,42.9801025
IAU-027363-1,IRQ,35.5216806,45.4665872
IAU-027368-1,IRQ,36.1428908,44.0370014
IAU-027382-1,IRQ,34.6510338,45.3545624
IAU-027384-1,IRQ,35.1734344,46.0219048
IAU-027393-1,IRQ,33.3183552,44.3607489
IAU-027395-1,IRQ,33.3001207,44.4445598
IAU-027397-1,IRQ,36.344629,43.144598
IAU-027398-1,IRQ,33.3516496,44.3876785
IAU-027400-1,IRQ,32.0132246,44.3600323
IAU-027402-1,IRQ,33.3184171,44.360599
IAU-027403-1,IRQ,33.311686,44.355905
IAU-027404-1,IRQ,30.5312365,47.7718826
IAU-027405-1,IRQ,32.6000767,44.1081295
IAU-027412-1,IRQ,32.3941029,44.3987876
IAU-027424-1,IRQ,32.623757,44.0065569
IAU-027426-1,IRQ,35.7600197,44.155355
IAU-027427-1,IRQ,32.4995127,45.8385682
IAU-027429-1,IRQ,33.3615633,44.3998977
IAU-027430-1,IRQ,36.3506875,43.3664375
IAU-027431-1,IRQ,33.311686,44.355905
IAU-027436-1,IRQ,33.3643345,44.4071115
IAU-027438-1,IRQ,43.7824893,-79.1887005
IAU-027440-1,IRQ,30.5329371,47.8076465
IAU-027443-1,IRQ,36.1637028,44.0296815
IAU-000899-1,IRL,53.3411883,-6.2504237
IAU-002618-1,IRL,53.3423522,-6.2500908
IAU-002879-002878-1,IRL,53.3733921,-6.2345815
IAU-002879-1,IRL,53.3437935,-6.2545716
IAU-002882-1,IRL,53.3794994,-6.5977352
IAU-003008-1,IRL,53.3460406,-6.2588753
IAU-003920-1,IRL,53.340538,-6.265492
IAU-003927-1,IRL,53.2805149,-6.1523205
IAU-006788-006787-1,IRL,51.9042583,-8.4607261
IAU-006788-006789-1,IRL,53.3309891,-6.2781178
IAU-006788-1,IRL,53.3309891,-6.2781178
IAU-007708-1,IRL,53.3436911,-6.2646852
IAU-007852-007853-1,IRL,53.4046031,-6.3791287
IAU-007852-007861-1,IRL,53.2910794,-6.3634551
IAU-007852-1,IRL,53.358569,-6.2834517
IAU-007854-1,IRL,53.4176602,-7.9035815
IAU-007855-1,IRL,52.8272259,-6.936098
IAU-007856-1,IRL,51.886048,-8.533569
IAU-007857-1,IRL,54.9523426,-7.7213287
IAU-007858-1,IRL,53.2775483,-9.0106931
IAU-007859-1,IRL,52.2460592,-7.1387045
IAU-007860-1,IRL,54.2791632,-8.461323
IAU-007862-1,IRL,53.9842765,-6.3933705
IAU-007874-1,IRL,52.286301,-9.673084
IAU-008344-1,IRL,53.3454772,-6.2657261
IAU-009613-1,IRL,52.670136,-8.5526849
IAU-010973-1,IRL,52.67553,-8.6475242
IAU-012427-1,IRL,53.3489292,-6.2429928
IAU-013059-000838-1,IRL,53.3708985,-6.2489963
IAU-013059-1,IRL,53.3853317,-6.2588403
IAU-013061-2,IRL,52.6648021,-8.6285562
IAU-013067-013063-1,IRL,53.3337302,-6.2299917
IAU-013067-013064-1,IRL,53.3429118,-6.2780766
IAU-013067-013065-1,IRL,54.25912,-8.383619
IAU-013067-013066-1,IRL,52.690241,-8.9170193
IAU-013067-013068-1,IRL,51.893486,-8.4920705
IAU-013067-013069-1,IRL,53.3064642,-6.2254879
IAU-013067-013070-1,IRL,53.2791549,-9.0617372
IAU-013067-013071-1,IRL,53.384478,-6.6011155
IAU-013067-013072-1,IRL,53.3391467,-6.263111
IAU-013067-1,IRL,53.3381541,-6.248118
IAU-014283-1,IRL,53.2918244,-6.1335568
IAU-015774-1,IRL,52.8375571,-6.9270373
IAU-016505-1,IRL,53.297202,-6.2314577
IAU-022934-1,IRL,52.6529842,-8.6390603
IAU-022935-1,IRL,53.2629957,-9.0715837
IAU-022937-1,IRL,53.3581716,-6.2573791
IAU-022947-1,IRL,52.687306,-7.824548
IAU-022948-1,IRL,53.352644,-6.250364
IAU-000003-1,ISR,32.4214702,35.0321982
IAU-000133-1,ISR,32.1149152,34.8181039
IAU-001076-1,ISR,32.103188,35.207718
IAU-001455-1,ISR,32.0691989,34.8430876
IAU-001542-1,ISR,32.2009578,34.9263533
IAU-001578-1,ISR,31.261426,34.7995546
IAU-001636-1,ISR,31.7933241,35.2476057
IAU-003015-1,ISR,31.969738,34.7727872
IAU-003588-1,ISR,31.7819236,35.1906943
IAU-004430-1,ISR,31.7556089,35.2189797
IAU-006715-1,ISR,32.825162,34.9693617
IAU-006965-1,ISR,31.2499495,34.7893119
IAU-007167-1,ISR,31.4308878,34.591165
IAU-007197-1,ISR,32.0940677,34.8232383
IAU-007521-1,ISR,32.0131759,34.7716285
IAU-010344-1,ISR,32.1004645,34.791473
IAU-010920-1,ISR,32.1371328,34.7970797
IAU-011133-1,ISR,31.9037541,34.8080315
IAU-011483-1,ISR,32.6537861,35.2931232
IAU-011637-1,ISR,31.7614395,35.1923481
IAU-012600-1,ISR,32.3071899,34.8779869
IAU-013015-1,ISR,32.989578,35.696833
IAU-013091-1,ISR,43.8390952,-79.4649369
IAU-013099-1,ISR,32.188588,34.887685
IAU-013107-1,ISR,32.711224,35.109579
IAU-013133-1,ISR,32.1151228,35.0322559
IAU-013139-1,ISR,32.9136705,35.2824865
IAU-013433-1,ISR,31.9004705,34.7899247
IAU-013964-1,ISR,31.816941,34.72866
IAU-014136-1,ISR,32.3424916,34.9123189
IAU-014556-1,ISR,31.7701858,35.2035547
IAU-015206-1,ISR,32.4128494,35.0332603
IAU-015207-1,ISR,32.1552402,34.9007535
IAU-015298-1,ISR,32.0900601,34.8035691
IAU-016122-1,ISR,32.0094475,34.7633037
IAU-016239-2,ISR,32.7757372,35.0245114
IAU-016310-1,ISR,32.1133141,34.8043877
IAU-016311-1,ISR,33.2358038,35.5781811
IAU-016369-1,ISR,32.0928854,34.8219687
IAU-016370-1,ISR,32.047487,34.7607544
IAU-016379-1,ISR,32.7982032,35.0162977
IAU-016441-1,ISR,32.862137,35.294487
IAU-016461-1,ISR,31.7945578,35.2414009
IAU-016473-1,ISR,32.1758874,34.8377729
IAU-016477-1,ISR,31.7773083,35.1949704
IAU-016478-1,ISR,31.7691587,35.1937099
IAU-016481-1,ISR,31.2699613,34.7812064
IAU-016543-1,ISR,31.5090643,34.5944391
IAU-016626-1,ISR,32.2596993,34.835075
IAU-020177-1,ISR,32.7614296,35.0195184
IAU-023048-1,ISR,31.744109,34.774407
IAU-023050-1,ISR,31.7832813,35.2210311
IAU-023055-1,ISR,31.7650471,35.1911197
IAU-023057-1,ISR,32.7053209,35.5910307
IAU-023058-1,ISR,31.6693632,34.5720444
IAU-023059-1,ISR,32.3195228,34.871045
IAU-023060-1,ISR,32.971104,35.4948461
IAU-023062-1,ISR,32.0638458,34.8316297
IAU-000077-1,ITA,45.4720172,9.1887518
IAU-004868-1,ITA,43.803079,11.282959
IAU-009668-1,ITA,43.7706351,11.26427
IAU-010942-1,ITA,37.5593273,14.293851
IAU-010943-2,ITA,46.4984534,11.3507102
IAU-010944-2,ITA,45.4429775,9.16523
IAU-010945-1,ITA,41.9244895,12.4939388
IAU-010946-1,ITA,40.9718474,16.9193988
IAU-011074-1,ITA,41.903211,12.4627837
IAU-013581-1,ITA,45.4777114,9.2272573
IAU-013582-1,ITA,45.0632841,7.6601247
IAU-014486-1,ITA,41.9037626,12.5144384
IAU-014586-1,ITA,43.8455288,10.5108144
IAU-014587-1,ITA,45.6798192,13.7750606
IAU-014588-1,ITA,43.719601,10.40033
IAU-014589-1,ITA,43.7209661,10.4027859
IAU-014598-1,ITA,41.0664565,14.33055
IAU-018753-1,ITA,45.4345385,12.3263858
IAU-018754-1,ITA,41.7679965,12.4700434
IAU-018755-1,ITA,45.6105174,8.901378
IAU-018756-2,ITA,45.4621325,9.1771785
IAU-018757-1,ITA,45.4485736,9.189945
IAU-018758-1,ITA,43.723217,12.6368665
IAU-018759-1,ITA,45.5479157,9.2199976
IAU-018760-1,ITA,45.3275748,8.4245634
IAU-018761-1,ITA,41.1315063,14.7777165
IAU-018762-1,ITA,45.8144164,8.8275388
IAU-018763-2,ITA,42.3514296,13.397299
IAU-018764-1,ITA,40.6470849,15.8086005
IAU-018765-1,ITA,39.3621358,16.2263462
IAU-018767-1,ITA,42.4133024,12.1122778
IAU-018768-1,ITA,41.1205546,16.8684745
IAU-018769-1,ITA,45.7044335,9.6604904
IAU-018770-1,ITA,45.537837,10.217297
IAU-018771-1,ITA,39.2176552,9.1149673
IAU-018772-1,ITA,43.1465731,13.0670972
IAU-018773-1,ITA,41.471875,13.828328
IAU-018774-1,ITA,37.5035647,15.0864981
IAU-018775-1,ITA,38.8686453,16.5788521
IAU-018776-1,ITA,44.8334299,11.6262692
IAU-018777-1,ITA,43.7776426,11.259765
IAU-018778-1,ITA,41.4499069,15.5664685
IAU-018779-1,ITA,44.4069177,8.9267141
IAU-018780-1,ITA,43.2991534,13.4498553
IAU-018781-1,ITA,38.1892223,15.5527518
IAU-018782-1,ITA,45.4601435,9.1945843
IAU-018783-1,ITA,45.5180008,9.2137481
IAU-018784-1,ITA,44.6451145,10.928124
IAU-018785-1,ITA,40.8466303,14.2568226
IAU-018786-1,ITA,40.8312592,14.244409
IAU-018787-1,ITA,40.8375178,14.2531103
IAU-018788-1,ITA,45.406766,11.8774462
IAU-018789-1,ITA,38.1183072,13.3691635
IAU-018790-1,ITA,44.8007887,10.3259012
IAU-018791-1,ITA,45.1867045,9.1570944
IAU-018792-1,ITA,43.1143594,12.3882162
IAU-018793-1,ITA,43.7167235,10.3988593
IAU-018794-1,ITA,41.9361829,12.464527
IAU-018795-1,ITA,41.8536401,12.6286762
IAU-018796-1,ITA,40.7712984,14.7920154
IAU-018797-1,ITA,40.7248609,8.5596912
IAU-018798-1,ITA,43.3191155,11.3328421
IAU-018799-1,ITA,42.6702094,13.7014908
IAU-018800-1,ITA,45.069428,7.6889006
IAU-018801-1,ITA,46.0668656,11.1231731
IAU-018802-1,ITA,45.6595455,13.7947478
IAU-018803-1,ITA,46.0810723,13.2119474
IAU-018804-1,ITA,45.4365011,11.0032198
IAU-018805-1,ITA,42.3681603,14.1501097
IAU-018806-1,ITA,41.9073207,12.464651
IAU-018807-1,ITA,41.8601692,12.4963423
IAU-018808-1,ITA,38.1211696,15.6617079
IAU-018809-1,ITA,41.8619843,12.4795632
IAU-018810-1,ITA,40.8409889,14.2426827
IAU-018811-1,ITA,40.34956,18.1672671
IAU-018813-1,ITA,45.7431571,7.3180482
IAU-018814-1,ITA,44.4962318,11.354157
IAU-018815-1,ITA,44.6836916,7.894217
IAU-018816-1,ITA,41.8791402,12.3948479
IAU-018817-1,ITA,45.4377574,12.3223297
IAU-018818-1,ITA,38.1083075,15.6458055
IAU-018819-1,ITA,43.114905,12.389534
IAU-018820-1,ITA,43.3313161,11.3217099
IAU-018821-1,ITA,43.6173812,13.5139647
IAU-018823-1,ITA,41.8926485,12.4035189
IAU-018825-1,ITA,45.6985407,9.1213137
IAU-018826-1,ITA,41.8960507,12.4776635
IAU-018827-1,ITA,41.8960507,12.4776635
IAU-018828-1,ITA,42.3806017,14.2083988
IAU-018829-1,ITA,40.837141,14.24837
IAU-018830-1,ITA,41.9089935,12.5122879
IAU-018831-1,ITA,45.5059503,9.2665109
IAU-019059-1,ITA,43.662532,-79.3986781
IAU-022246-1,ITA,41.9122252,12.3934869
IAU-023193-1,ITA,41.8925793,12.43273
IAU-025542-1,ITA,45.3692457,9.1709765
IAU-026920-1,ITA,45.6108005,8.9017447
IAU-011638-1,JAM,17.9887648,-76.7870333
IAU-012819-1,JAM,18.0156775,-77.4995922
IAU-016615-1,JAM,18.0059084,-76.746836
IAU-020536-1,JAM,18.0181764,-76.7435785
IAU-023594-1,JAM,17.9456939,-76.7695722
IAU-023595-1,JAM,18.0249942,-76.8755192
IAU-023596-1,JAM,18.005641,-76.7795976
IAU-023597-1,JAM,18.0133936,-76.7708173
IAU-000194-1,JPN,35.300509,137.008092
IAU-000195-1,JPN,34.740033,137.3882928
IAU-000196-1,JPN,35.1612097,137.0471693
IAU-000197-1,JPN,35.1612097,137.0471693
IAU-000198-1,JPN,35.1930044,137.0495331
IAU-000199-1,JPN,35.1814098,137.0881731
IAU-000200-1,JPN,35.1685042,137.068973
IAU-000201-1,JPN,35.1816976,137.0874165
IAU-000202-1,JPN,35.1834122,137.1130419
IAU-000203-1,JPN,34.8323165,137.1937582
IAU-000204-2,JPN,35.0517947,137.0504008
IAU-000205-1,JPN,35.1272839,136.9218465
IAU-000206-1,JPN,34.9204942,137.222171
IAU-000208-1,JPN,35.1573669,137.0314337
IAU-000209-1,JPN,35.1700782,136.9869585
IAU-000210-1,JPN,35.6663418,140.1600178
IAU-000212-1,JPN,34.8426937,135.5827431
IAU-000218-1,JPN,37.5238424,139.9374396
IAU-000220-1,JPN,35.7059873,139.5343002
IAU-000723-1,JPN,39.727704,140.1335391
IAU-000724-1,JPN,40.280656,140.553414
IAU-000725-1,JPN,39.8008319,140.0462458
IAU-000726-1,JPN,39.6856212,140.0909431
IAU-001016-1,JPN,40.7842906,140.762172
IAU-001017-1,JPN,40.8059927,140.757713
IAU-001018-1,JPN,40.8141108,140.7922069
