iau_id1,year,students5_estimated
IAU-019779-1,2000,3757
IAU-019779-1,2005,5712
IAU-019779-1,2010,7147
IAU-019779-1,2015,8937
IAU-019779-1,2020,9493
IAU-019787-1,1980,3816
IAU-019787-1,1985,4678
IAU-019787-1,1990,4902
IAU-019787-1,1995,6231
IAU-019787-1,2000,18721
IAU-019787-1,2005,30183
IAU-019787-1,2010,37597
IAU-019787-1,2015,43520
IAU-019787-1,2020,47834
IAU-019830-1,1985,5548
IAU-019830-1,1990,6492
IAU-019830-1,1995,8206
IAU-019830-1,2000,9071
IAU-019830-1,2005,10153
IAU-019830-1,2010,11235
IAU-019830-1,2015,12101
IAU-019830-1,2020,12910
IAU-019855-1,1990,224
IAU-019855-1,1995,405
IAU-019855-1,2000,1550
IAU-019855-1,2005,6719
IAU-019855-1,2010,15334
IAU-019855-1,2015,22916
IAU-019855-1,2020,22780
IAU-024019-1,2010,1173
IAU-024019-1,2015,1468
IAU-024019-1,2020,1559
IAU-024020-1,2010,4731
IAU-024020-1,2015,6536
IAU-024020-1,2020,7770
IAU-024021-1,2015,6537
IAU-024021-1,2020,7795
IAU-024024-1,1990,1854
IAU-024024-1,1995,2646
IAU-024024-1,2000,2774
IAU-024024-1,2005,3788
IAU-024024-1,2010,4793
IAU-024024-1,2015,6532
IAU-024024-1,2020,7761
IAU-024027-1,2015,6537
IAU-024027-1,2020,7928
IAU-024028-1,1980,2308
IAU-024028-1,1985,3397
IAU-024028-1,1990,4149
IAU-024028-1,1995,6032
IAU-024028-1,2000,10187
IAU-024028-1,2005,14064
IAU-024028-1,2010,21383
IAU-024028-1,2015,26758
IAU-024028-1,2020,33458
IAU-024037-1,2015,23817
IAU-024037-1,2020,25298
IAU-024060-1,2010,2506
IAU-024060-1,2015,3060
IAU-024060-1,2020,5452
IAU-024061-1,2015,3060
IAU-024061-1,2020,5460
IAU-024062-1,2010,2508
IAU-024062-1,2015,3060
IAU-024062-1,2020,7762
IAU-024063-1,2015,3060
IAU-024063-1,2020,5395
IAU-024064-1,2015,3060
IAU-024064-1,2020,5395
IAU-024065-1,1985,990
IAU-024065-1,1990,1258
IAU-024065-1,1995,1551
IAU-024065-1,2000,1874
IAU-024065-1,2005,2190
IAU-024065-1,2010,2548
IAU-024065-1,2015,3057
IAU-024065-1,2020,5272
IAU-024071-1,1990,1251
IAU-024071-1,1995,1544
IAU-024071-1,2000,1867
IAU-024071-1,2005,2184
IAU-024071-1,2010,2545
IAU-024071-1,2015,3057
IAU-024071-1,2020,5286
IAU-024072-1,1990,1243
IAU-024072-1,1995,1537
IAU-024072-1,2000,1861
IAU-024072-1,2005,2179
IAU-024072-1,2010,2542
IAU-024072-1,2015,3058
IAU-024072-1,2020,5299
IAU-019319-1,1990,88
IAU-019319-1,1995,154
IAU-019319-1,2000,289
IAU-019319-1,2005,620
IAU-019319-1,2010,1043
IAU-019319-1,2015,1545
IAU-019319-1,2020,1741
IAU-019355-1,2010,473
IAU-019355-1,2015,601
IAU-019355-1,2020,877
IAU-008914-1,2010,2352
IAU-008914-1,2015,3118
IAU-008914-1,2020,3861
IAU-009055-1,2010,2353
IAU-009055-1,2015,3116
IAU-009055-1,2020,3855
IAU-018509-3,1965,
IAU-018509-3,1970,
IAU-018509-3,1975,
IAU-018509-3,1980,
IAU-018509-3,1985,
IAU-018509-3,1990,
IAU-018509-3,1995,
IAU-018509-3,2000,
IAU-018509-3,2005,
IAU-018509-3,2010,
IAU-018509-3,2015,
IAU-018509-3,2020,
IAU-018519-1,1995,1052
IAU-018519-1,2000,1376
IAU-018519-1,2005,1800
IAU-018519-1,2010,2344
IAU-018519-1,2015,3068
IAU-018519-1,2020,3751
IAU-018542-1,2010,2737
IAU-018542-1,2015,3534
IAU-018542-1,2020,4493
IAU-018680-1,2005,2118
IAU-018680-1,2010,2741
IAU-018680-1,2015,3533
IAU-018680-1,2020,4469
IAU-018684-1,2005,2115
IAU-018684-1,2010,2740
IAU-018684-1,2015,3534
IAU-018684-1,2020,4475
IAU-018686-1,2000,1597
IAU-018686-1,2005,2129
IAU-018686-1,2010,2746
IAU-018686-1,2015,3533
IAU-018686-1,2020,4445
IAU-018705-1,2010,2737
IAU-018705-1,2015,3534
IAU-018705-1,2020,4493
IAU-018716-1,2010,2737
IAU-018716-1,2015,3534
IAU-018716-1,2020,4493
IAU-018727-1,2000,1432
IAU-018727-1,2005,1883
IAU-018727-1,2010,2466
IAU-018727-1,2015,3250
IAU-018727-1,2020,3999
IAU-018741-1,2010,2737
IAU-018741-1,2015,3534
IAU-018741-1,2020,4493
IAU-024357-1,2005,2121
IAU-024357-1,2010,2742
IAU-024357-1,2015,3533
IAU-024357-1,2020,4463
IAU-024358-1,2015,3124
IAU-024358-1,2020,3881
IAU-024359-1,2010,2350
IAU-024359-1,2015,3121
IAU-024359-1,2020,3871
IAU-024360-1,2015,3125
IAU-024360-1,2020,3887
IAU-024362-1,2015,3125
IAU-024362-1,2020,3887
IAU-024363-1,2015,3124
IAU-024363-1,2020,3881
IAU-024364-1,2015,3125
IAU-024364-1,2020,3887
IAU-024365-1,2015,3125
IAU-024365-1,2020,3887
IAU-024366-1,2015,3124
IAU-024366-1,2020,3881
IAU-024367-1,2015,3125
IAU-024367-1,2020,3887
IAU-024368-1,2015,3125
IAU-024368-1,2020,3887
IAU-024369-1,2015,3124
IAU-024369-1,2020,3881
IAU-024371-1,2015,3124
IAU-024371-1,2020,3881
IAU-024372-1,2015,3124
IAU-024372-1,2020,3881
IAU-024373-1,2005,1791
IAU-024373-1,2010,2354
IAU-024373-1,2015,3115
IAU-024373-1,2020,3850
IAU-024374-1,2010,4577
IAU-024374-1,2015,5500
IAU-024374-1,2020,7886
IAU-024376-1,2015,5501
IAU-024376-1,2020,7918
IAU-024377-1,2010,1535
IAU-024377-1,2015,2087
IAU-024377-1,2020,2645
IAU-024378-1,2010,5273
IAU-024378-1,2015,7496
IAU-024378-1,2020,10303
IAU-024379-1,2015,5501
IAU-024379-1,2020,7918
IAU-024380-1,2010,5273
IAU-024380-1,2015,7496
IAU-024380-1,2020,10303
IAU-024381-1,2010,5273
IAU-024381-1,2015,7496
IAU-024381-1,2020,10303
IAU-024383-1,2010,4577
IAU-024383-1,2015,5500
IAU-024383-1,2020,7886
IAU-024384-1,2010,4577
IAU-024384-1,2015,5500
IAU-024384-1,2020,7886
IAU-024385-1,2010,9169
IAU-024385-1,2015,12462
IAU-024385-1,2020,15797
IAU-024386-1,2010,4577
IAU-024386-1,2015,5500
IAU-024386-1,2020,7886
IAU-024387-1,2010,4577
IAU-024387-1,2015,5500
IAU-024387-1,2020,7886
IAU-024388-1,2010,5273
IAU-024388-1,2015,7496
IAU-024388-1,2020,10303
IAU-024389-1,2010,4577
IAU-024389-1,2015,5500
IAU-024389-1,2020,7886
IAU-024390-1,1985,1379
IAU-024390-1,1990,1894
IAU-024390-1,1995,2552
IAU-024390-1,2000,3337
IAU-024390-1,2005,4245
IAU-024390-1,2010,5362
IAU-024390-1,2015,7490
IAU-024390-1,2020,9964
IAU-024391-1,2010,4577
IAU-024391-1,2015,5500
IAU-024391-1,2020,7886
IAU-024392-1,2010,4577
IAU-024392-1,2015,5500
IAU-024392-1,2020,7886
IAU-009078-1,1960,225
IAU-009078-1,1965,271
IAU-009078-1,1970,309
IAU-009078-1,1975,431
IAU-009078-1,1980,563
IAU-009078-1,1985,679
IAU-009078-1,1990,696
IAU-009078-1,1995,700
IAU-009078-1,2000,733
IAU-009078-1,2005,1766
IAU-009078-1,2010,2033
IAU-009078-1,2015,2328
IAU-009078-1,2020,1878
IAU-009311-1,1980,730
IAU-009311-1,1985,837
IAU-009311-1,1990,994
IAU-009311-1,1995,1133
IAU-009311-1,2000,1331
IAU-009311-1,2005,1510
IAU-009311-1,2010,1709
IAU-009311-1,2015,2305
IAU-009311-1,2020,3107
IAU-009313-1,1950,
IAU-009313-1,1955,
IAU-009313-1,1960,
IAU-009313-1,1965,37
IAU-009313-1,1970,46
IAU-009313-1,1975,47
IAU-009313-1,1980,41
IAU-009313-1,1985,84
IAU-009313-1,1990,410
IAU-009313-1,1995,2468
IAU-009313-1,2000,4333
IAU-009313-1,2005,6272
IAU-009313-1,2010,7854
IAU-009313-1,2015,8771
IAU-009313-1,2020,9497
IAU-009320-1,1960,312
IAU-009320-1,1965,344
IAU-009320-1,1970,495
IAU-009320-1,1975,633
IAU-009320-1,1980,795
IAU-009320-1,1985,897
IAU-009320-1,1990,1052
IAU-009320-1,1995,1185
IAU-009320-1,2000,1376
IAU-009320-1,2005,1548
IAU-009320-1,2010,1731
IAU-009320-1,2015,2305
IAU-009320-1,2020,3053
IAU-009326-1,1970,604
IAU-009326-1,1975,723
IAU-009326-1,1980,897
IAU-009326-1,1985,1041
IAU-009326-1,1990,1495
IAU-009326-1,1995,2312
IAU-009326-1,2000,2923
IAU-009326-1,2005,4282
IAU-009326-1,2010,5157
IAU-009326-1,2015,5917
IAU-009326-1,2020,6406
IAU-009346-1,2005,1459
IAU-009346-1,2010,1679
IAU-009346-1,2015,2608
IAU-009346-1,2020,2956
IAU-009450-1,2000,1281
IAU-009450-1,2005,1469
IAU-009450-1,2010,1685
IAU-009450-1,2015,2306
IAU-009450-1,2020,3174
IAU-009454-1,1995,1094
IAU-009454-1,2000,1297
IAU-009454-1,2005,1482
IAU-009454-1,2010,1692
IAU-009454-1,2015,2594
IAU-009454-1,2020,2910
IAU-009461-1,2000,1284
IAU-009461-1,2005,1471
IAU-009461-1,2010,1686
IAU-009461-1,2015,2306
IAU-009461-1,2020,3171
IAU-009468-2,2000,
IAU-009468-2,2005,
IAU-009468-2,2010,
IAU-009468-2,2015,23341
IAU-009468-2,2020,25271
IAU-013651-1,1960,1741
IAU-013651-1,1965,2898
IAU-013651-1,1970,4730
IAU-013651-1,1975,7015
IAU-013651-1,1980,9365
IAU-013651-1,1985,11651
IAU-013651-1,1990,13279
IAU-013651-1,1995,14908
IAU-013651-1,2000,16536
IAU-013651-1,2005,18132
IAU-013651-1,2010,19629
IAU-013651-1,2015,19558
IAU-013651-1,2020,18445
IAU-017112-1,1995,7277
IAU-017112-1,2000,9200
IAU-017112-1,2005,13477
IAU-017112-1,2010,16233
IAU-017112-1,2015,18624
IAU-017112-1,2020,20164
IAU-017122-1,1950,
IAU-017122-1,1955,
IAU-017122-1,1960,
IAU-017122-1,1965,102
IAU-017122-1,1970,240
IAU-017122-1,1975,287
IAU-017122-1,1980,356
IAU-017122-1,1985,414
IAU-017122-1,1990,594
IAU-017122-1,1995,918
IAU-017122-1,2000,1161
IAU-017122-1,2005,1481
IAU-017122-1,2010,2170
IAU-017122-1,2015,2614
IAU-017122-1,2020,3000
IAU-017170-1,1960,3224
IAU-017170-1,1965,2847
IAU-017170-1,1970,4412
IAU-017170-1,1975,5006
IAU-017170-1,1980,5728
IAU-017170-1,1985,5689
IAU-017170-1,1990,6690
IAU-017170-1,1995,10887
IAU-017170-1,2000,14111
IAU-017170-1,2005,14990
IAU-017170-1,2010,15462
IAU-017170-1,2015,16836
IAU-017170-1,2020,17806
IAU-017171-1,1965,1081
IAU-017171-1,1970,2266
IAU-017171-1,1975,3333
IAU-017171-1,1980,4666
IAU-017171-1,1985,6079
IAU-017171-1,1990,8000
IAU-017171-1,1995,10056
IAU-017171-1,2000,14234
IAU-017171-1,2005,14944
IAU-017171-1,2010,17130
IAU-017171-1,2015,17483
IAU-017171-1,2020,18382
IAU-017179-1,1995,1289
IAU-017179-1,2000,1512
IAU-017179-1,2005,1777
IAU-017179-1,2010,2143
IAU-017179-1,2015,2512
IAU-017179-1,2020,2903
IAU-017180-1,1995,1299
IAU-017180-1,2000,1520
IAU-017180-1,2005,1784
IAU-017180-1,2010,2147
IAU-017180-1,2015,2305
IAU-017180-1,2020,3146
IAU-017207-1,2000,4947
IAU-017207-1,2005,5528
IAU-017207-1,2010,6302
IAU-017207-1,2015,7896
IAU-017207-1,2020,8700
IAU-017261-1,1970,969
IAU-017261-1,1975,1161
IAU-017261-1,1980,2239
IAU-017261-1,1985,2196
IAU-017261-1,1990,2400
IAU-017261-1,1995,2080
IAU-017261-1,2000,2173
IAU-017261-1,2005,2347
IAU-017261-1,2010,2510
IAU-017261-1,2015,2584
IAU-017261-1,2020,2727
IAU-017287-1,1960,820
IAU-017287-1,1965,1725
IAU-017287-1,1970,2997
IAU-017287-1,1975,3476
IAU-017287-1,1980,3949
IAU-017287-1,1985,3995
IAU-017287-1,1990,3556
IAU-017287-1,1995,3997
IAU-017287-1,2000,5534
IAU-017287-1,2005,7185
IAU-017287-1,2010,8482
IAU-017287-1,2015,9544
IAU-017287-1,2020,10469
IAU-017291-1,1955,
IAU-017291-1,1960,217
IAU-017291-1,1965,305
IAU-017291-1,1970,543
IAU-017291-1,1975,706
IAU-017291-1,1980,1145
IAU-017291-1,1985,1902
IAU-017291-1,1990,2635
IAU-017291-1,1995,2916
IAU-017291-1,2000,3092
IAU-017291-1,2005,3390
IAU-017291-1,2010,3958
IAU-017291-1,2015,5622
IAU-017291-1,2020,6686
IAU-017294-1,1965,1588
IAU-017294-1,1970,3734
IAU-017294-1,1975,9045
IAU-017294-1,1980,7786
IAU-017294-1,1985,6440
IAU-017294-1,1990,2852
IAU-017294-1,1995,2403
IAU-017294-1,2000,2965
IAU-017294-1,2005,3370
IAU-017294-1,2010,3703
IAU-017294-1,2015,3788
IAU-017294-1,2020,3987
IAU-017298-1,1965,340
IAU-017298-1,1970,520
IAU-017298-1,1975,622
IAU-017298-1,1980,806
IAU-017298-1,1985,1345
IAU-017298-1,1990,1872
IAU-017298-1,1995,1970
IAU-017298-1,2000,3400
IAU-017298-1,2005,12503
IAU-017298-1,2010,19631
IAU-017298-1,2015,25787
IAU-017298-1,2020,26281
IAU-017299-1,1960,428
IAU-017299-1,1965,985
IAU-017299-1,1970,1463
IAU-017299-1,1975,1576
IAU-017299-1,1980,1703
IAU-017299-1,1985,2041
IAU-017299-1,1990,2397
IAU-017299-1,1995,2782
IAU-017299-1,2000,4041
IAU-017299-1,2005,5609
IAU-017299-1,2010,6844
IAU-017299-1,2015,8180
IAU-017299-1,2020,8857
IAU-017302-017303-1,1995,2011
IAU-017302-017303-1,2000,2543
IAU-017302-017303-1,2005,3244
IAU-017302-017303-1,2010,4753
IAU-017302-017303-1,2015,5725
IAU-017302-017303-1,2020,6569
IAU-017302-017304-1,1995,2011
IAU-017302-017304-1,2000,2543
IAU-017302-017304-1,2005,3244
IAU-017302-017304-1,2010,4753
IAU-017302-017304-1,2015,5725
IAU-017302-017304-1,2020,6569
IAU-017302-017305-1,2005,1757
IAU-017302-017305-1,2010,2131
IAU-017302-017305-1,2015,2513
IAU-017302-017305-1,2020,2929
IAU-017302-1,1960,459
IAU-017302-1,1965,561
IAU-017302-1,1970,1167
IAU-017302-1,1975,1313
IAU-017302-1,1980,1494
IAU-017302-1,1985,1575
IAU-017302-1,1990,2050
IAU-017302-1,1995,3152
IAU-017302-1,2000,5148
IAU-017302-1,2005,6085
IAU-017302-1,2010,6227
IAU-017302-1,2015,6369
IAU-017302-1,2020,6512
IAU-017352-1,1995,1299
IAU-017352-1,2000,1520
IAU-017352-1,2005,1784
IAU-017352-1,2010,2147
IAU-017352-1,2015,2512
IAU-017352-1,2020,2894
IAU-017403-1,1965,4406
IAU-017403-1,1970,6149
IAU-017403-1,1975,7078
IAU-017403-1,1980,8981
IAU-017403-1,1985,11856
IAU-017403-1,1990,14120
IAU-017403-1,1995,16400
IAU-017403-1,2000,14692
IAU-017403-1,2005,10991
IAU-017403-1,2010,10470
IAU-017403-1,2015,10534
IAU-017403-1,2020,10817
IAU-017407-1,1950,60675
IAU-017407-1,1955,66415
IAU-017407-1,1960,72807
IAU-017407-1,1965,75859
IAU-017407-1,1970,91006
IAU-017407-1,1975,167276
IAU-017407-1,1980,189607
IAU-017407-1,1985,217726
IAU-017407-1,1990,239750
IAU-017407-1,1995,208881
IAU-017407-1,2000,195401
IAU-017407-1,2005,260172
IAU-017407-1,2010,325158
IAU-017407-1,2015,327100
IAU-017407-1,2020,325315
IAU-017424-1,1990,1114
IAU-017424-1,1995,1308
IAU-017424-1,2000,1528
IAU-017424-1,2005,1791
IAU-017424-1,2010,2151
IAU-017424-1,2015,2305
IAU-017424-1,2020,3137
IAU-017434-1,1975,219
IAU-017434-1,1980,271
IAU-017434-1,1985,276
IAU-017434-1,1990,460
IAU-017434-1,1995,700
IAU-017434-1,2000,931
IAU-017434-1,2005,1715
IAU-017434-1,2010,2478
IAU-017434-1,2015,2596
IAU-017434-1,2020,2762
IAU-017435-1,1995,1289
IAU-017435-1,2000,1512
IAU-017435-1,2005,1777
IAU-017435-1,2010,2143
IAU-017435-1,2015,2512
IAU-017435-1,2020,2903
IAU-017459-1,1995,1286
IAU-017459-1,2000,1509
IAU-017459-1,2005,1775
IAU-017459-1,2010,2142
IAU-017459-1,2015,2306
IAU-017459-1,2020,3158
IAU-017479-1,1995,615
IAU-017479-1,2000,777
IAU-017479-1,2005,992
IAU-017479-1,2010,1453
IAU-017479-1,2015,1751
IAU-017479-1,2020,2009
IAU-017488-1,1970,340
IAU-017488-1,1975,513
IAU-017488-1,1980,554
IAU-017488-1,1985,587
IAU-017488-1,1990,571
IAU-017488-1,1995,745
IAU-017488-1,2000,1055
IAU-017488-1,2005,1920
IAU-017488-1,2010,2152
IAU-017488-1,2015,2192
IAU-017488-1,2020,2302
IAU-017509-1,1965,359
IAU-017509-1,1970,521
IAU-017509-1,1975,673
IAU-017509-1,1980,865
IAU-017509-1,1985,1004
IAU-017509-1,1990,1201
IAU-017509-1,1995,1387
IAU-017509-1,2000,1597
IAU-017509-1,2005,1850
IAU-017509-1,2010,2187
IAU-017509-1,2015,2512
IAU-017509-1,2020,2819
IAU-017539-1,1960,
IAU-017539-1,1965,194
IAU-017539-1,1970,522
IAU-017539-1,1975,1010
IAU-017539-1,1980,1819
IAU-017539-1,1985,2124
IAU-017539-1,1990,2269
IAU-017539-1,1995,3026
IAU-017539-1,2000,3684
IAU-017539-1,2005,4682
IAU-017539-1,2010,6051
IAU-017539-1,2015,6249
IAU-017539-1,2020,6606
IAU-017545-1,1960,30
IAU-017545-1,1965,652
IAU-017545-1,1970,2996
IAU-017545-1,1975,6445
IAU-017545-1,1980,11340
IAU-017545-1,1985,13179
IAU-017545-1,1990,13059
IAU-017545-1,1995,15448
IAU-017545-1,2000,14997
IAU-017545-1,2005,14256
IAU-017545-1,2010,15106
IAU-017545-1,2015,15828
IAU-017545-1,2020,16843
IAU-017565-1,1990,
IAU-017565-1,1995,
IAU-017565-1,2000,
IAU-017565-1,2005,
IAU-017565-1,2010,
IAU-017565-1,2015,
IAU-017565-1,2020,
IAU-017596-1,1950,
IAU-017596-1,1955,
IAU-017596-1,1960,
IAU-017596-1,1965,140
IAU-017596-1,1970,329
IAU-017596-1,1975,394
IAU-017596-1,1980,489
IAU-017596-1,1985,568
IAU-017596-1,1990,815
IAU-017596-1,1995,1261
IAU-017596-1,2000,1594
IAU-017596-1,2005,2034
IAU-017596-1,2010,2980
IAU-017596-1,2015,3590
IAU-017596-1,2020,4119
IAU-017631-1,1965,277
IAU-017631-1,1970,472
IAU-017631-1,1975,705
IAU-017631-1,1980,968
IAU-017631-1,1985,1305
IAU-017631-1,1990,1727
IAU-017631-1,1995,2202
IAU-017631-1,2000,3008
IAU-017631-1,2005,3866
IAU-017631-1,2010,4631
IAU-017631-1,2015,4785
IAU-017631-1,2020,5059
IAU-017642-1,1980,428
IAU-017642-1,1985,472
IAU-017642-1,1990,587
IAU-017642-1,1995,818
IAU-017642-1,2000,915
IAU-017642-1,2005,1024
IAU-017642-1,2010,1098
IAU-017642-1,2015,1170
IAU-017642-1,2020,1179
IAU-017645-1,1995,1212
IAU-017645-1,2000,1533
IAU-017645-1,2005,1956
IAU-017645-1,2010,2355
IAU-017645-1,2015,2702
IAU-017645-1,2020,2926
IAU-017646-1,1995,441
IAU-017646-1,2000,558
IAU-017646-1,2005,817
IAU-017646-1,2010,984
IAU-017646-1,2015,1129
IAU-017646-1,2020,1223
IAU-017666-1,1950,
IAU-017666-1,1955,
IAU-017666-1,1960,4382
IAU-017666-1,1965,3060
IAU-017666-1,1970,4246
IAU-017666-1,1975,4178
IAU-017666-1,1980,4094
IAU-017666-1,1985,4010
IAU-017666-1,1990,3926
IAU-017666-1,1995,3842
IAU-017666-1,2000,3758
IAU-017666-1,2005,3674
IAU-017666-1,2010,3601
IAU-017666-1,2015,3598
IAU-017666-1,2020,3745
IAU-017674-1,1960,537
IAU-017674-1,1965,565
IAU-017674-1,1970,931
IAU-017674-1,1975,1128
IAU-017674-1,1980,1457
IAU-017674-1,1985,1715
IAU-017674-1,1990,1624
IAU-017674-1,1995,2590
IAU-017674-1,2000,3751
IAU-017674-1,2005,5002
IAU-017674-1,2010,6130
IAU-017674-1,2015,6296
IAU-017674-1,2020,6639
IAU-017687-1,1950,1059
IAU-017687-1,1955,1734
IAU-017687-1,1960,2452
IAU-017687-1,1965,3433
IAU-017687-1,1970,4194
IAU-017687-1,1975,4311
IAU-017687-1,1980,4609
IAU-017687-1,1985,6538
IAU-017687-1,1990,10538
IAU-017687-1,1995,13960
IAU-017687-1,2000,15816
IAU-017687-1,2005,16324
IAU-017687-1,2010,16166
IAU-017687-1,2015,17048
IAU-017687-1,2020,24571
IAU-017740-1,1995,1286
IAU-017740-1,2000,1509
IAU-017740-1,2005,1775
IAU-017740-1,2010,2142
IAU-017740-1,2015,2512
IAU-017740-1,2020,2906
IAU-017768-1,1995,857
IAU-017768-1,2000,1084
IAU-017768-1,2005,1383
IAU-017768-1,2010,2026
IAU-017768-1,2015,2440
IAU-017768-1,2020,2800
IAU-017788-1,1990,1107
IAU-017788-1,1995,1302
IAU-017788-1,2000,1523
IAU-017788-1,2005,1786
IAU-017788-1,2010,2148
IAU-017788-1,2015,2305
IAU-017788-1,2020,3143
IAU-017878-1,1995,1299
IAU-017878-1,2000,1520
IAU-017878-1,2005,1784
IAU-017878-1,2010,2147
IAU-017878-1,2015,2512
IAU-017878-1,2020,2894
IAU-017891-1,1960,425
IAU-017891-1,1965,427
IAU-017891-1,1970,695
IAU-017891-1,1975,830
IAU-017891-1,1980,803
IAU-017891-1,1985,1012
IAU-017891-1,1990,1342
IAU-017891-1,1995,1672
IAU-017891-1,2000,2002
IAU-017891-1,2005,2233
IAU-017891-1,2010,2576
IAU-017891-1,2015,2890
IAU-017891-1,2020,3340
IAU-017940-1,1990,1107
IAU-017940-1,1995,1302
IAU-017940-1,2000,1523
IAU-017940-1,2005,1786
IAU-017940-1,2010,2148
IAU-017940-1,2015,2305
IAU-017940-1,2020,3143
IAU-018016-1,1975,1051
IAU-018016-1,1980,2079
IAU-018016-1,1985,3732
IAU-018016-1,1990,5799
IAU-018016-1,1995,7866
IAU-018016-1,2000,9932
IAU-018016-1,2005,11999
IAU-018016-1,2010,13930
IAU-018016-1,2015,14813
IAU-018016-1,2020,15867
IAU-018017-1,2005,571
IAU-018017-1,2010,837
IAU-018017-1,2015,1008
IAU-018017-1,2020,1157
IAU-018026-1,1950,12259
IAU-018026-1,1955,13687
IAU-018026-1,1960,17419
IAU-018026-1,1965,21462
IAU-018026-1,1970,25893
IAU-018026-1,1975,29476
IAU-018026-1,1980,33553
IAU-018026-1,1985,52935
IAU-018026-1,1990,75935
IAU-018026-1,1995,86439
IAU-018026-1,2000,87168
IAU-018026-1,2005,112703
IAU-018026-1,2010,112924
IAU-018026-1,2015,120047
IAU-018026-1,2020,150923
IAU-018027-1,1950,30
IAU-018027-1,1955,2957
IAU-018027-1,1960,6536
IAU-018027-1,1965,10115
IAU-018027-1,1970,10604
IAU-018027-1,1975,8503
IAU-018027-1,1980,7787
IAU-018027-1,1985,9651
IAU-018027-1,1990,20605
IAU-018027-1,1995,24381
IAU-018027-1,2000,26763
IAU-018027-1,2005,29144
IAU-018027-1,2010,32257
IAU-018027-1,2015,39768
IAU-018027-1,2020,45168
IAU-018030-1,1975,1040
IAU-018030-1,1980,2014
IAU-018030-1,1985,2998
IAU-018030-1,1990,4463
IAU-018030-1,1995,6114
IAU-018030-1,2000,8080
IAU-018030-1,2005,10601
IAU-018030-1,2010,12852
IAU-018030-1,2015,12880
IAU-018030-1,2020,12556
IAU-018031-1,1990,5888
IAU-018031-1,1995,7502
IAU-018031-1,2000,10201
IAU-018031-1,2005,10801
IAU-018031-1,2010,11941
IAU-018031-1,2015,11961
IAU-018031-1,2020,11986
IAU-018032-1,1995,4161
IAU-018032-1,2000,4932
IAU-018032-1,2005,5874
IAU-018032-1,2010,6497
IAU-018032-1,2015,7320
IAU-018032-1,2020,
IAU-018038-1,1975,539
IAU-018038-1,1980,1290
IAU-018038-1,1985,2497
IAU-018038-1,1990,3939
IAU-018038-1,1995,5000
IAU-018038-1,2000,6264
IAU-018038-1,2005,9208
IAU-018038-1,2010,12101
IAU-018038-1,2015,12820
IAU-018038-1,2020,12090
IAU-018041-1,1990,11075
IAU-018041-1,1995,15077
IAU-018041-1,2000,18905
IAU-018041-1,2005,24993
IAU-018041-1,2010,31951
IAU-018041-1,2015,37264
IAU-018041-1,2020,40111
IAU-018042-1,1960,393
IAU-018042-1,1965,677
IAU-018042-1,1970,1087
IAU-018042-1,1975,1539
IAU-018042-1,1980,1658
IAU-018042-1,1985,1994
IAU-018042-1,1990,2343
IAU-018042-1,1995,2477
IAU-018042-1,2000,4600
IAU-018042-1,2005,7202
IAU-018042-1,2010,9635
IAU-018042-1,2015,10693
IAU-018042-1,2020,9645
IAU-018043-1,1965,1235
IAU-018043-1,1970,2074
IAU-018043-1,1975,2286
IAU-018043-1,1980,2568
IAU-018043-1,1985,2784
IAU-018043-1,1990,3399
IAU-018043-1,1995,4340
IAU-018043-1,2000,5894
IAU-018043-1,2005,6265
IAU-018043-1,2010,6952
IAU-018043-1,2015,6998
IAU-018043-1,2020,7048
IAU-018044-1,1980,739
IAU-018044-1,1985,1463
IAU-018044-1,1990,4099
IAU-018044-1,1995,7010
IAU-018044-1,2000,9983
IAU-018044-1,2005,12967
IAU-018044-1,2010,15599
IAU-018044-1,2015,15864
IAU-018044-1,2020,14920
IAU-018045-1,1950,32664
IAU-018045-1,1955,57495
IAU-018045-1,1960,50285
IAU-018045-1,1965,43248
IAU-018045-1,1970,25311
IAU-018045-1,1975,24666
IAU-018045-1,1980,27333
IAU-018045-1,1985,30879
IAU-018045-1,1990,40000
IAU-018045-1,1995,50445
IAU-018045-1,2000,63711
IAU-018045-1,2005,77423
IAU-018045-1,2010,91625
IAU-018045-1,2015,105272
IAU-018045-1,2020,96220
IAU-018046-1,1975,158
IAU-018046-1,1980,424
IAU-018046-1,1985,1258
IAU-018046-1,1990,2797
IAU-018046-1,1995,5275
IAU-018046-1,2000,7900
IAU-018046-1,2005,13592
IAU-018046-1,2010,16463
IAU-018046-1,2015,16806
IAU-018046-1,2020,19037
IAU-018047-1,1995,3050
IAU-018047-1,2000,2403
IAU-018047-1,2005,4940
IAU-018047-1,2010,7989
IAU-018047-1,2015,11629
IAU-018047-1,2020,16179
IAU-018049-1,1975,2001
IAU-018049-1,1980,2609
IAU-018049-1,1985,6574
IAU-018049-1,1990,18766
IAU-018049-1,1995,25515
IAU-018049-1,2000,28180
IAU-018049-1,2005,31500
IAU-018049-1,2010,35780
IAU-018049-1,2015,42724
IAU-018049-1,2020,36034
IAU-018050-1,1975,1646
IAU-018050-1,1980,2543
IAU-018050-1,1985,3307
IAU-018050-1,1990,4400
IAU-018050-1,1995,5184
